Player Name,Number_Identifier,games_played,goals,assists,points,Points.Per.Game,Hall.Of.Famer,X100..Games..Player.,X500..Games..Player.,X1000..Games..Player.,X500..Points,X1000..Points,Top15Pick,Cluster
Darcy Hordichuk,4665,542,20,21,41,0.075645756,0,1,1,0,0,0,0,4
Enrico Ciccone,6962,374,10,18,28,0.07486631,0,1,0,0,0,0,0,4
Jean-Luc Grand-Pierre,5847,269,7,13,20,0.074349442,0,1,0,0,0,0,0,4
Reed Low,5628,256,3,16,19,0.07421875,0,1,0,0,0,0,0,4
Chris McAllister,5723,301,4,17,21,0.069767442,0,1,0,0,0,0,0,4
Scott Parker,5026,308,7,14,21,0.068181818,0,1,0,0,0,0,0,4
Scott Parker,5528,308,7,14,21,0.068181818,0,1,0,0,0,0,0,4
Ryan VandenBussche,6561,310,10,10,20,0.064516129,0,1,0,0,0,0,0,4
Tony Twist,7498,445,10,18,28,0.062921348,0,1,0,0,0,0,0,4
Wade Belak,5906,549,8,25,33,0.06010929,0,1,1,0,0,0,1,4
Derek Boogaard,4427,277,3,13,16,0.057761733,0,1,0,0,0,0,0,4
Steve Webb,6058,321,5,13,18,0.056074766,0,1,0,0,0,0,0,4
Stu Grimson,8155,729,17,22,39,0.053497942,0,1,1,0,0,0,0,4
Stu Grimson,8657,729,17,22,39,0.053497942,0,1,1,0,0,0,0,4
Cam Janssen,4098,336,6,8,14,0.041666667,0,1,0,0,0,0,0,4
