Player Name,Number_Identifier,games_played,goals,assists,points,Points.Per.Game,Hall.Of.Famer,X100..Games..Player.,X500..Games..Player.,X1000..Games..Player.,X500..Points,X1000..Points,Top15Pick,Cluster
J.J. Daigneault,8266,899,53,197,250,0.278086763,0,1,1,0,0,0,1,2
Bob Corkum,7840,720,97,103,200,0.277777778,0,1,1,0,0,0,0,2
Brad May,6889,1041,127,161,288,0.276657061,0,1,1,1,0,0,1,2
Randy Moller,8951,815,45,180,225,0.27607362,0,1,1,0,0,0,1,2
Stephane Robidas,5833,937,57,201,258,0.275346852,0,1,1,0,0,0,0,2
Ron Hainsey,4516,1132,59,252,311,0.274734982,0,1,1,1,0,0,1,2
Curt Giles,9488,895,43,199,242,0.270391061,0,1,1,0,0,0,0,2
Brett Clark,5609,689,45,141,186,0.269956459,0,1,1,0,0,0,0,2
Jay McClement,4302,906,90,154,244,0.269315673,0,1,1,0,0,0,0,2
Eric Brewer,5247,1009,77,194,271,0.268582755,0,1,1,1,0,0,1,2
Terry Carkner,8270,858,42,188,230,0.268065268,0,1,1,0,0,0,1,2
Tommy Albelin,8625,952,44,211,255,0.267857143,0,1,1,0,0,0,0,2
Stephane Yelle,6574,991,96,169,265,0.26740666,0,1,1,0,0,0,0,2
Adam Foote,7128,1154,66,242,308,0.266897747,0,1,1,1,0,0,0,2
Steve Konroyd,9164,895,41,195,236,0.263687151,0,1,1,0,0,0,0,2
Arron Asham,5536,789,94,114,208,0.263624842,0,1,1,0,0,0,0,2
Kelly Buchberger,8196,1182,105,204,309,0.26142132,0,1,1,1,0,0,0,2
Mike Stapleton,8377,697,71,111,182,0.261119082,0,1,1,0,0,0,0,2
Lee Fogolin,10131,924,44,194,238,0.257575758,0,1,1,0,0,0,1,2
Craig Rivet,6465,923,50,187,237,0.256771398,0,1,1,0,0,0,0,2
Shean Donovan,6178,951,112,129,241,0.253417455,0,1,1,0,0,0,0,2
Martin Skoula,5023,776,44,152,196,0.25257732,0,1,1,0,0,0,0,2
David Shaw,8720,769,41,153,194,0.252275683,0,1,1,0,0,0,1,2
Jay Pandolfo,6180,899,100,126,226,0.251390434,0,1,1,0,0,0,0,2
Wayne Primeau,5910,774,69,125,194,0.250645995,0,1,1,0,0,0,0,2
Samuel Pahlsson,5627,798,68,131,199,0.249373434,0,1,1,0,0,0,0,2
Justin Braun,3069,791,34,163,197,0.249051833,0,1,1,0,0,0,0,2
Craig Wolanin,8030,695,40,133,173,0.248920863,0,1,1,0,0,0,1,2
Andrew Ference,5435,907,43,182,225,0.248070562,0,1,1,0,0,0,0,2
Dmitry Kulikov,2523,805,42,156,198,0.245962733,0,1,1,0,0,0,1,2
Don Sweeney,8409,1115,52,221,273,0.244843049,0,1,1,1,0,0,0,2
Chris Phillips,5471,1179,71,217,288,0.244274809,0,1,1,1,0,0,1,2
Chris Neil,5155,1026,112,138,250,0.243664717,0,1,1,1,0,0,0,2
Dana Murzyn,8032,838,52,152,204,0.243436754,0,1,1,0,0,0,1,2
Kirk Maltby,6462,1072,128,132,260,0.242537313,0,1,1,1,0,0,0,2
Tie Domi,7364,1020,104,141,245,0.240196078,0,1,1,1,0,0,0,2
Jay Wells,9336,1098,47,216,263,0.239526412,0,1,1,1,0,0,0,2
Jamal Mayers,6233,915,90,129,219,0.239344262,0,1,1,0,0,0,0,2
Tim Watters,9434,741,26,151,177,0.238866397,0,1,1,0,0,0,0,2
Lyle Odelein,7928,1056,50,202,252,0.238636364,0,1,1,1,0,0,0,2
Braydon Coburn,3736,983,49,185,234,0.238046796,0,1,1,0,0,0,1,2
Joel Quenneville,9457,803,54,136,190,0.236612702,0,1,1,0,0,0,0,2
Mike Rathje,6404,768,30,150,180,0.234375,0,1,1,0,0,0,1,2
Stephane Quintal,7580,1037,63,180,243,0.234329797,0,1,1,1,0,0,1,2
Mathieu Dandenault,5939,868,68,135,203,0.233870968,0,1,1,0,0,0,0,2
Trevor Lewis,3092,810,81,108,189,0.233333333,0,1,1,0,0,0,0,2
Gregory Campbell,4051,803,71,116,187,0.232876712,0,1,1,0,0,0,0,2
Tom Laidlaw,9523,705,25,139,164,0.232624113,0,1,1,0,0,0,0,2
Mike Eagles,9043,853,74,122,196,0.229777257,0,1,1,0,0,0,0,2
Garth Butcher,8950,897,48,158,206,0.229654404,0,1,1,0,0,0,1,2
Kjell Samuelsson,8364,813,48,138,186,0.228782288,0,1,1,0,0,0,0,2
Gerald Diduck,8502,932,56,156,212,0.227467811,0,1,1,0,0,0,0,2
Harold Snepsts,10178,1033,38,195,233,0.225556631,0,1,1,1,0,0,0,2
Keith Carney,7406,1018,45,183,228,0.223968566,0,1,1,1,0,0,0,2
Tim Taylor,7373,746,73,94,167,0.22386059,0,1,1,0,0,0,0,2
Richard Matvichuk,6649,796,39,139,178,0.22361809,0,1,1,0,0,0,1,2
Johnny Oduya,4441,850,41,149,190,0.223529412,0,1,1,0,0,0,0,2
Jordin Tootoo,4339,723,65,96,161,0.222683264,0,1,1,0,0,0,0,2
Ruslan Salei,5479,917,45,159,204,0.222464558,0,1,1,0,0,0,1,2
Dave Lewis,10372,1008,36,187,223,0.221230159,0,1,1,1,0,0,0,2
Steve Staios,6668,1001,56,164,220,0.21978022,0,1,1,1,0,0,0,2
Igor Ulanov,6823,739,27,135,162,0.219215156,0,1,1,0,0,0,0,2
Barret Jackman,4782,876,29,157,186,0.212328767,0,1,1,0,0,0,0,2
Marc Staal,3275,1019,49,165,214,0.210009814,0,1,1,1,0,0,1,2
Niklas Hjalmarsson,3363,821,25,147,172,0.209500609,0,1,1,0,0,0,0,2
Ken Klee,7038,934,55,140,195,0.208779443,0,1,1,0,0,0,0,2
Chris Therien,6920,764,29,130,159,0.208115183,0,1,1,0,0,0,0,2
Adam Burt,7602,737,37,115,152,0.20624152,0,1,1,0,0,0,0,2
Scott Hannan,5264,1055,38,179,217,0.205687204,0,1,1,1,0,0,0,2
Bob Rouse,8783,1061,37,181,218,0.205466541,0,1,1,1,0,0,0,2
Curtis Leschyshyn,7342,1033,47,165,212,0.205227493,0,1,1,1,0,0,1,2
Sandy McCarthy,6691,736,72,76,148,0.201086957,0,1,1,0,0,0,0,2
Fred Barrett,10759,745,25,123,148,0.198657718,0,1,1,0,0,0,0,2
Willie Mitchell,5649,907,34,146,180,0.19845645,0,1,1,0,0,0,0,2
Jeff Beukeboom,8505,804,30,129,159,0.197761194,0,1,1,0,0,0,0,2
Joe Kocur,8568,820,80,82,162,0.197560976,0,1,1,0,0,0,0,2
Bryan Marchment,7582,926,40,142,182,0.196544276,0,1,1,0,0,0,0,2
Luke Schenn,2703,863,38,131,169,0.195828505,0,1,1,0,0,0,1,2
Tim Gleason,4271,727,17,125,142,0.195323246,0,1,1,0,0,0,0,2
Nate Thompson,3896,844,65,99,164,0.194312796,0,1,1,0,0,0,0,2
Kyle Clifford,2543,751,66,77,143,0.190412783,0,1,1,0,0,0,0,2
Darius Kasparaitis,6406,863,27,136,163,0.188876014,0,1,1,0,0,0,1,2
Brooks Orpik,4521,1035,18,176,194,0.187439614,0,1,1,1,0,0,0,2
Sean O'Donnell,6751,1224,31,198,229,0.187091503,0,1,1,1,0,0,0,2
Robyn Regehr,5025,1089,36,163,199,0.182736455,0,1,1,1,0,0,0,2
Mattias Norstrom,6447,903,18,147,165,0.182724252,0,1,1,0,0,0,0,2
Matt Martin,2832,817,70,79,149,0.182374541,0,1,1,0,0,0,0,2
Brad Marsh,9447,1086,23,175,198,0.182320442,0,1,1,1,0,0,1,2
Travis Moen,4647,747,59,77,136,0.18206158,0,1,1,0,0,0,0,2
Joe Reekie,8135,902,25,139,164,0.181818182,0,1,1,0,0,0,0,2
Joe Reekie,8600,902,25,139,164,0.181818182,0,1,1,0,0,0,0,2
Aaron Ward,6646,839,44,107,151,0.179976162,0,1,1,0,0,0,1,2
Craig Muni,9152,819,28,119,147,0.179487179,0,1,1,0,0,0,0,2
Kris King,8331,849,66,85,151,0.177856302,0,1,1,0,0,0,0,2
Craig Ludwig,9186,1256,38,184,222,0.176751592,0,1,1,1,0,0,0,2
Frantisek Musil,8524,797,34,106,140,0.17565872,0,1,1,0,0,0,0,2
Scott Lachance,6645,819,31,112,143,0.174603175,0,1,1,0,0,0,1,2
Roman Polak,3637,806,26,114,140,0.17369727,0,1,1,0,0,0,0,2
Tim Hunter,9371,815,62,76,138,0.169325153,0,1,1,0,0,0,0,2
Craig Adams,5670,951,55,105,160,0.168243954,0,1,1,0,0,0,0,2
Jason Smith,6419,1008,41,128,169,0.16765873,0,1,1,1,0,0,0,2
Chris Thorburn,4296,801,53,81,134,0.167290886,0,1,1,0,0,0,0,2
Hal Gill,6336,1108,36,148,184,0.166064982,0,1,1,1,0,0,0,2
Nick Schultz,4536,1069,30,145,175,0.163704397,0,1,1,1,0,0,0,2
Karlis Skrastins,5217,832,32,104,136,0.163461538,0,1,1,0,0,0,0,2
Cory Sarich,5496,969,21,137,158,0.163054696,0,1,1,0,0,0,0,2
Colin White,5517,797,21,108,129,0.161856964,0,1,1,0,0,0,0,2
Jay McKee,5701,802,21,104,125,0.155860349,0,1,1,0,0,0,1,2
Marc Bergevin,8544,1191,36,145,181,0.151973132,0,1,1,1,0,0,0,2
Luke Richardson,7574,1417,35,166,201,0.141848977,0,1,1,1,0,0,1,2
Rob Scuderi,5129,783,8,102,110,0.140485313,0,1,1,0,0,0,0,2
Bryce Salvador,6024,786,24,86,110,0.139949109,0,1,1,0,0,0,0,2
Ken Daneyko,8725,1283,36,142,178,0.138737334,0,1,1,1,0,0,0,2
Jassen Cullimore,6670,812,26,85,111,0.136699507,0,1,1,0,0,0,0,2
Brendan Witt,6161,890,25,96,121,0.135955056,0,1,1,0,0,0,1,2
Murray Baron,7952,988,35,94,129,0.130566802,0,1,1,0,0,0,0,2
Jim McKenzie,7174,880,48,52,100,0.113636364,0,1,1,0,0,0,0,2
Rob Ray,7426,900,41,50,91,0.101111111,0,1,1,0,0,0,0,2
